address,referral_code,signed_build_and_earn,signed,total_points,total_ref_points,total_build_points,total_extra_points,total_pendle_points
0x0a3ae926e3b7e1b72217575296b23bf1fa14d98b,dsyw7t,false,true,113.94650254319464,0.0,0.0,0.0,0.0
0x86465373355819e56a6cea9b96982e10539653c0,lpo40j,false,true,892.4815037110837,0.0,0.0,0.0,0.0
0xa32c3ecedba0ccfe33966398793a533ac26e2cce,e2nbui,false,true,22.158365588206053,0.0,0.0,0.0,0.0
0x2101c4c98a299b59c2795a4fa81b6929cd321af6,hp0bab,false,true,38.08252524334184,0.0,0.0,0.0,0.0
0xd9617142943ca8b7c900ac9931e036862c7818c4,ooh3db,false,true,0.3929178247357374,0.0,0.0,0.0,0.0
0xd3e3ece7aa0e799fc9bd48319db9a8b71eabddf6,a8fgrx,false,true,18596.63295076967,0.0,0.0,0.0,0.0
0xd77053b7c727b68348d72cc7fb7f96e92a8ff2c8,t3d0py,false,true,5.088450780271915,0.0,0.0,0.0,0.0
0x135184b37e65af380127b3042df53b8acad5a15b,ole0mm,false,true,431.10222810075595,0.0,0.0,0.0,0.0
0x5910853be672e117f2fc88d701b44b0819989be2,h0pq15,false,true,25.615678874137128,0.0,0.0,0.0,0.0
0xb33a36c661b80615d86dcc31cde2f75f137c4ea6,ef1637,false,true,14.83345602669864,0.0,0.0,0.0,0.0
0x83b65582815d740e0a23adcc171c44e23d1b73f9,fbr5wh,false,true,643.8435651402843,78.73950225822021,0.0,0.0,0.0
0x95272c5e0f8bd14ed7f79656b3ace6b06c85e5fe,59s67q,false,true,2330.18503896297,0.0,0.0,0.0,0.0
0xe097c9d9af8689aa9df75401735e5ac487d6dfa5,orx01q,false,true,342.11645922805434,0.0,0.0,0.0,0.0
0x5b9868b2a6c4e4ad8f316dc670fcf7b05a1ff759,jqh21j,false,true,87.88469729446767,0.0,0.0,0.0,0.0
0x3bf953a46422cfb9f475584b7c0aab9e5f91fec0,avcf6m,false,true,1082.4657725622437,0.0,0.0,0.0,0.0
0x582e639e80fc16934a2c1de6b5a9dadd4a6944af,qu6iqa,false,true,45.572427978292126,0.0,0.0,0.0,0.0
0xd661d0f5725543312678a7f479ab877b404335bb,oqjzb7,false,true,790.8743308699894,0.0,0.0,0.0,0.0
0xc1fad8f866e6d17105c2c92999595b31a5115457,8994k4,false,true,48.89782822274311,0.0,0.0,0.0,0.0
0x21bc7c2fadbbbfeec6683e436c728cb04e889e1e,06ckc8,false,true,4.790523198442103,0.0,0.0,0.0,0.0
0x893df221e4a2cbf7587ba4a1a44e9e127bab2ccf,1sr35o,false,true,0.3003507061656183,0.0685475,0.0,0.0,0.0
0x9d92e0378225c5eaf88069f307c44cda08622653,du8b2j,false,true,313.8820257610923,0.0,0.0,0.0,0.0
0xd8a7b4100ee7096581c61244d0ba31cdaff0b554,gxi2hc,false,true,58.62367771090132,0.0,0.0,0.0,0.0
0xb16d11382cafe723e561326c6b35e82d0cc17ba3,7xjet4,false,true,33.181296500561594,0.0,0.0,0.0,0.0
0xc1f87ecbba973728a06b6dfd18a2399cccca0376,6wg8mg,false,true,67.023674055,0.0,0.0,0.0,0.0
0xcc01ab2e5334f54e67d8c76f8aaebb93901c8833,ro27po,false,true,7.75494848344917,0.0,0.0,0.0,0.0
0x872858e58c75f7b779c118f1bb940b6663145b91,9ahplk,false,true,377.12087604874966,57.810685325375,0.0,0.0,0.0
0x20ffd7a18426bb55ba7d6bcefed54957d2e5d53b,5nhzul,false,true,22.944392429419167,0.0,0.0,0.0,0.0
0x3d2c3a529864aba5991f08cd5e5fcef198820d00,15hjmr,false,true,571.4685585212704,0.0,0.0,0.0,0.0
0x9f5393fd052c24c96ecd87cd2966eee964c0a01e,bz38jf,false,true,3171.0478913776,0.0,0.0,0.0,0.0
0x68ef63c413a1325725cfb77a40480dd848eef1c1,g6bcpp,false,true,51.18952178232,0.0,0.0,0.0,0.0
0xb149767f4d12a1fb9442c071d2168ebec9e2bb2d,8jn7na,false,true,1384.6734611910756,214.46598425328628,0.0,0.0,0.0
0x4f18df9bae252e1ab50fd151fad622eec6435a4a,iv7xj8,false,true,109.30335383416,0.0,0.0,0.0,0.0
0x8eff7b338b8ccf64726fcb4849949912eb4fa420,1omef0,false,true,972.25972644557,0.0,0.0,0.0,0.0
0x3c95eea35e0196521b39bd2fc6142917d51cfa36,d8el6t,false,true,27.517203534383626,0.0,0.0,0.0,0.0
0x0cbc38c78ea2d8132f77b39d3dd9c98abc0d3841,fthix1,false,true,48.780846439988,0.0,0.0,0.0,0.0
0xc08db993d855e01a905401829141dd3870d3aa55,sc545z,false,true,19.1530417172675,0.0,0.0,0.0,0.0
0x5e90fe7e42945f20a1e8cfd2ab62519a47055ead,ykvinf,false,true,25.117455065949922,0.0,0.0,0.0,0.0
0xc37c8471eda337ffc160dad08af1422e296be3c8,9ywobf,false,true,14.661268929424846,0.0,0.0,0.0,0.0
0x56f5ff67c8810d6d9c773241252005f306106ca5,2uhrm0,false,true,1415.523739325327,0.0,0.0,0.0,0.0
0x18b01be173eb7979c6883c181d080d9699dafdbf,xy7w41,false,true,710.6161527411175,0.0,0.0,0.0,0.0
0x6d6696a60270262d930062c2de391736d40ab4e0,vlhmlk,false,true,757.0351880717502,0.0,0.0,0.0,0.0
0x76d8ad69d7695c9621453cb768d73f7060e4f9a8,swss59,false,true,105.14326295803333,0.0,0.0,0.0,0.0
0xc78e8e153d926047a07ed9a8ecdf837061f11b86,qpi5v7,false,true,28366.64851777035,0.0,0.0,0.0,27402.19067319864
0x253d6100ccdf795ec14ba12926c59bcf9758b02b,k83b88,false,true,1.2285125071951575,0.0,0.0,0.0,0.0
0xc2ef7da96b8e9f044e24b87e4b583f9df6e5eb59,vckgr9,false,true,192.54361233865131,0.0,0.0,0.0,0.0
0xe7c74d082c39802e93485257ead1cd479f81762e,,false,false,6.798181486644,0.0,0.0,0.0,6.798181486644
0x5454d450ce377c8c3eac04f55e721687e62103ec,xcveba,false,true,93.51158787753818,0.0,0.0,0.0,0.0
0x2ae19a00bc6ea4415ec45ec4cbe078696d2bcc70,87zuas,false,true,749.447681278228,0.0,0.0,0.0,0.0
0x30f078295f35019ffc9713df97099544d4f8e89a,v4432x,false,true,149.4098371766608,92.92719301901397,0.0,0.0,0.0
0x427f497124fe7b1a2c699b5538b5e2ab5894ab8b,umkofq,false,true,42.7567204672,0.0,0.0,0.0,0.0
0xe0e2b85a2148608575aada13bd68c15d77cf2bd2,t14o8s,false,true,447.71779590720564,31.298847120135,0.0,0.0,0.0
0xb92394114cd5fb630de410a5191685ae9e8df67d,81ou56,false,true,1157.5219956396459,0.0,0.0,0.0,0.0
0x93acd9e69b7af7ef211ff3d91bc7762e614308f9,jp713i,false,true,578.1981863458822,0.0,0.0,0.0,0.0
0x4516515fdc6d30fa6083620827b359a765708c41,b8vj06,false,true,32.098550887429916,0.0,0.0,0.0,0.0
0x88d0b1b3ad75fe4f03fa30f8647653bb89c086d3,qn8ryq,false,true,1002.7109266429438,684.4687148631106,0.0,0.0,0.0
0x079fd7afdc89865fe0f3287f90de0d8cdda74a16,,false,false,17040.57297646371,0.0,0.0,0.0,17040.57297646371
0xe07f0d5b144fda5317622f967526f31fcfcc93d4,aihtjo,false,true,46.803847124504145,0.0,0.0,0.0,0.0
0xedb0457b865ecea65e89f9bac984bcfcdf11ab87,w3e8if,false,true,21.19026790984538,0.0,0.0,0.0,0.0
0x3e269201b45622c88e1cca18ce9a02609d4d2a54,lejoco,false,true,4085.5637928305423,0.0,0.0,0.0,2375.92907744119
0x461f7643d4cedc5b496ac8ff5b735bb1d8b10d48,z80j96,false,true,106.19373992448983,0.0,0.0,0.0,0.0
0x7e6b1200e996da4beb3e5c631fea8927bef4a5c7,cuzdip,false,true,7.741447604158333,0.0,0.0,0.0,0.0
0x4b0d3bd732a74f1bfd9c6ca81d591234d00fd3c5,o23ssr,false,true,56.237201528231054,0.0,0.0,0.0,0.0
0x40c8239221d4bd144ed4a7cb66f6e2955f685f33,ymyfa6,false,true,463.5337605231875,53.4601173181875,0.0,0.0,0.0
0x5e8198ec90fd8c8005a2e9dc1140979cc590683a,thctca,false,true,184.8783249657202,0.0,0.0,0.0,24.785500076292
0x1e5f615638b95eb059c13a775c6023bc370d50c9,r8jze1,false,true,4.062369930877744,0.0,0.0,0.0,0.0
0x8d63b29da855612c902f46183e66424692dc8145,mt5o1b,false,true,2296.695139629387,0.0,0.0,0.0,0.0
0x3d7c7169ece10dd57be2fb45429a0ce84a3a244d,zf1m0w,false,true,186.19050679058017,0.0,0.0,0.0,0.0
0xa77380f97f0157504fc63645ba4c23a0a8c87f01,,false,false,149.30590952275398,0.0,0.0,0.0,0.0
0xea9c6fa865d728b960f44ff8b8732cd4261f08bd,vsrplp,false,true,1411.2287056851014,0.0,0.0,0.0,0.0
0x0a4b6013453264cad2628315f615d607d0987d9a,olai7k,false,true,0.39687970814575296,0.0,0.0,0.0,0.0
0x185bda6db4ba134cb130d49497dfee98e2dc0425,g6gkbe,false,true,14.49631695796741,0.0,0.0,0.0,0.0
0x0403c97448f1326c0da41630edb55d7e303614ee,ztbgo8,false,true,1712.01419198956,0.0,0.0,0.0,0.0
0x03d8c32d4d967257c0ab9b0d128ae163aec820a7,3vuckj,false,true,113.98353248925768,0.0,0.0,0.0,0.0
0x05a49c3c0e8d984b63ab239856a41b22175ed9c3,09a6pk,false,true,385.27374685726704,0.0,0.0,0.0,0.0
0xf995e98d870d118b8b30f147fdf28db6af1759bb,542dtg,false,true,210.468341686122,0.0,0.0,0.0,0.0
0xaa84df5169f9728bd2c2d88dc7385951d5cbe111,0fgjms,false,true,64044.02330483736,644.6273691449488,0.0,0.0,0.0
0x77d0195f1ebcf999a77f35efd07fae3869569a9b,mpy5c0,false,true,114.99983675061067,0.0,0.0,0.0,0.0
0x6f57b7a567bf07c6acae54213669b521ce2c3cae,83zkrb,false,true,366.9698921,0.0,0.0,0.0,0.0
0x0faaa4e0b3a270c1c55f322b27389b53e3c9e350,ciird4,false,true,108.2768413510761,0.0,0.0,0.0,0.0
0x5c8eb56d847bdfa6c317e93d0f7eb5fb1f71ec0e,gzn2o4,false,true,579.0032529551012,0.0,0.0,0.0,0.0
0x3278443d375006cd25a1fc47a6839a45f2dcc3b7,ownnoa,false,true,894.9811645845379,0.0,0.0,0.0,0.0
0x01fd3dba7c9e541069187a692af2d68972432e29,um6x5k,false,true,2347.913628170207,0.0,0.0,0.0,0.0
0xa73cbc7f3aade745dca40365c7ba125d7424ccc7,pxvs3o,false,true,155.75214110254205,0.0,0.0,0.0,0.0
0x0a5345f77d86d7a249203196de3defce419b906c,464nko,false,true,93.50175249535344,0.0,0.0,0.0,0.0
0x1ed26218a9f5620813d668106c87668d9c40c680,l7ggkz,false,true,24.19985801473396,0.0,0.0,0.0,0.0
0x47bfaefc42a03acf02b18171040905957dee0fa4,fy6crx,false,true,55.510117094751415,0.0,0.0,0.0,0.0
0xdb9eaf6512b76ddb9d9af3ac9782443e5281bc8d,kyrekh,false,true,9.104314947800756,0.0,0.0,0.0,0.0
0xc9698b811025e48e4b43668d853a240c02e27f01,d4ngwa,false,true,3.0124150039279587,0.0,0.0,0.0,0.0
0x9d98ee47beccbda9b94d67efe2399acfab0c204d,6lqjie,false,true,428.8318416760035,4.634604741304382,0.0,0.0,0.0
0x976dd1029665b3073694bec09cd00558d0e82c31,r9sxfl,false,true,3073.371825737373,0.0,0.0,0.0,3040.5291747304636
0x3f52717f96246049740b1c8d64e89cb8db2a1c69,oqrfg5,false,true,116.7446399319366,0.0,0.0,0.0,0.0
0x0e22fcf175d2bb61146a3c58d549b1938f91653e,ik1aqf,false,true,87.63875232234963,0.0,0.0,0.0,0.0
0x084bd02d4dfb5af7f9d487a60682378b057d36bb,pyfb0y,false,true,13534.617233328718,0.0,0.0,0.0,0.0
0x3e0ed5ff61836c1b08a359d7989017c9994cf8b6,24xcm7,false,true,1126.8842798324397,0.0,0.0,0.0,0.0
0x0783b5dea2036442b451ab4e3524bf7e51206d0b,4r2z2c,false,true,43.55899405256614,0.0,0.0,0.0,0.0
0x08305c36a8ec248d288a47668be5a58ab8d3b5f0,1uo8jv,false,true,37.09888828154207,0.0,0.0,0.0,0.0
0x324e37a1e4cdeda47ec364dba35488d0bc34e88b,0yjk8f,false,true,116.18614356638561,0.0,0.0,0.0,0.0
0x138c4278eb57a37a8f6325ee0d5c1aae74af253c,no4unv,false,true,0.8731241848218806,0.0,0.0,0.0,0.0
0xd9da399a82cfe6ed77cd17134efb50a022717e9c,4hzdo6,false,true,127.774267506591,0.0,0.0,0.0,0.0
0x668015bcc1a63d67172c24b4f3d30fbf3194a6de,s1un8y,false,true,6.666332932966245,0.0,0.0,0.0,0.0
0x32e30c0686207a6ad37faf7fd795415db0007220,hzu06p,false,true,40.95323342047385,0.0,0.0,0.0,0.0
0xbceb4ec879ae0f8e8a20d3b50f3f22b60a519429,2kbvnn,false,true,65.87905576983117,0.0,0.0,0.0,0.0
0x8d753926910da148ca582d4bae9176bd7a527ca1,vwn6b9,false,true,205.63508774458873,169.62184932489876,0.0,0.0,0.0
0xc5f3f29db76e8e6c1e4a7b9e2262f7cc0dbaa6f3,j2v246,false,true,10.508518318015813,0.0,0.0,0.0,0.0
0xd8e5d63b923c4f70a611f22cde73c18a6348f624,96lgh4,false,true,831.6722200021632,0.0,0.0,0.0,0.0
0xccd662aca9a7be50751e095d0b3a6c48ac1847db,f96855,false,true,86.82785543046785,0.0,0.0,0.0,0.0
0x5498d2e3fcf456112b04596224a9b70d679908ac,j0cqzo,false,true,123.74904998848,0.0,0.0,0.0,0.0
0x2b65e70f0d0e3c19719abef9237e974a49fa1c82,58eik2,false,true,22770.6913157703,6630.996236583494,0.0,0.0,0.0
0xfffc82ae7c59c2f1fd26e72571ae43fe7949b228,fsctr2,false,true,802.8239923736045,0.0,0.0,0.0,0.0
0xf6643804e46e3a3863c6d733c705713ff80ff956,7r8xlr,false,true,94.56600147659309,0.0,0.0,0.0,0.0
0x5001f992df93dc089c356514eec6ac40b0e1c792,ijnzvc,false,true,35.512120945575504,0.0,0.0,0.0,0.0
0x945f6c41516224ffef1f5c24f108b6ddd7e0c828,cfog3i,false,true,80.12528298053606,0.0,0.0,0.0,0.0
0x2335869bc93817b985fd43c6dacc024d105324d1,guhsb2,false,true,49.26936285853556,0.0,0.0,0.0,0.0
0x2cf347d710d8d9570a8b93346ed064aba2536f03,h39kbf,false,true,107.66292688841726,0.0,0.0,0.0,0.0
0x3d027332872e80eaa82d4961de76e7b4f514b918,v6br8m,false,true,119.858849803164,0.0,0.0,0.0,0.0
0xfc120ad0e86bfc04007adef2b438e0463082056a,bha4ao,false,true,1245.3216928382583,0.0,0.0,0.0,0.0
0x45b860abb451953e486e5dcebb46305e846dc9f4,esi5og,false,true,116.34660672866318,0.0,0.0,0.0,0.0
0x3b4e82ea3ff043c71240b4df89d0cc898589de92,iazbmf,false,true,114.34303590275778,0.0,0.0,0.0,0.0
0x8f70df82081d324b0e379eba7ea7dbd25c2738ce,f5p1e7,false,true,29.755864667683543,0.0,0.0,0.0,0.0
0x6c5f0fe4fb4db22e9e65b83b9caec060555accf6,wqfkk0,false,true,0.006006611,0.0,0.0,0.0,0.0
0x0c61e80c5d839e913e8047d59dc77e1ca68ce8c8,ncr0kx,false,true,403.3112274115653,99.3151915265967,0.0,0.0,0.0
0x4ebd0c084c58c76d38c76309e0c1600f2961d95e,c8uuzo,false,true,21.163949129751646,0.0,0.0,0.0,0.0
0x98bf032ed2d4c1478de01744d429c0e464262686,8ve6xr,false,true,83.59124716723484,0.0,0.0,0.0,0.0
0xfc840813daedfef108ea73082836e04ef96df1b4,moybf8,false,true,220.42234055634518,0.0,0.0,0.0,0.0
0xcc529ebfee1257eaa43a1d19d5cdc7bf57a30193,e8vvtd,false,true,295649.9702476973,15.506846971389432,0.0,0.0,73811.80947765373
0x94630a77befdc59c27d5c7aaf0bbdffd8bef060a,o4o7vj,false,true,28.198698216111705,0.0,0.0,0.0,0.0
0xbe78253c3875274d0936ade548e5d06275dd7c07,54qwyn,false,true,116.75978601312146,0.0,0.0,0.0,0.0
0x5dbdd8aa4e32f6d4bdc1ca642825b4c7a176a7ec,qiv8mp,true,true,1.1557114803915527,0.0,0.0,0.0,0.0
0x779feb632ef127e3ecae470c6373c733aab5ae48,z6n56e,false,true,21.610833801237373,0.0,0.0,0.0,0.0
0x8e924eecd938fa218bfebace41219916cdc686dc,acrlnk,false,true,43.835329709639474,0.0,0.0,0.0,0.0
0x38e0a09ca5efb85d37bd1c6197e95f1d0bf819e1,0d89lc,false,true,246.88877431615526,0.0,0.0,0.0,0.0
0x770b59363fc27fcad7940c38bcb73bbf5243c7d2,wyydcv,false,true,318.7226725,0.0,0.0,0.0,0.0
0x099e4638e85f34087ede6121ce7b67f61e4fa27f,5iml63,false,true,413.9554793267796,0.0,0.0,0.0,0.0
0x9c9e45c31db9804a01a88c57f78a3a4a237c6a27,ibnhcy,false,true,9852.40370341436,0.0,0.0,0.0,0.0
0x809873497721511bdf5075d441fd755bd70d8089,x2md7x,false,true,473.63610545,0.0,0.0,0.0,0.0
0x0bdf8501d2053233a0f04e366bec6b72bc746e27,0vahvz,false,true,0.8173756909438323,0.0,0.0,0.0,0.0
0x2da3e04dd099dea4db591d8bc288ab7c62d97bce,0rl5hs,false,true,26.02434184099484,0.0,0.0,0.0,0.0
0x20fd0604b5ad98d3a71c0266076de261511688dc,roo045,false,true,1.9252799269152157,0.0,0.0,0.0,0.0
0x563bd0fc941d8d2becccfa9320c09793aff9c909,05rhjz,false,true,48.01727615170787,0.0,0.0,0.0,0.0
0xc77a3dbac93db95dcbf9ac88869a1fc9be3d2998,g8ctem,false,true,11.619373026705786,0.0,0.0,0.0,0.0
0xcee66b39dcc1f9c4115802fb83305b9c0b5d9506,4pqp57,false,true,15.714345501327095,0.0,0.0,0.0,0.0
0x5720c5ec1e675ce3918c0c0228c03989cf835a09,481h0u,false,true,23.811152691777362,0.0,0.0,0.0,0.0
0x4b2fe9b12eff2676c3a8f470b5fc864b0bcaa31f,xpeoez,false,true,73.53048389418967,0.0,0.0,0.0,0.0
0x6d8cca3e5e6bf056654594a0d0856b23ce02ad12,k2y0i4,false,true,469.33202069,0.0,0.0,0.0,0.0
0xd792549392b88de59f01f650469f7f3202055e72,g2bgze,false,true,2.039986313360292,0.0,0.0,0.0,0.0
0x2ad50cf07f6bc0fcd169d682d364952ef6c331fd,nbrbfd,false,true,69.88694448814942,0.0,0.0,0.0,0.0
0x3df8da3388801398c891bf8e533d9746a6d0bf2a,uzxhgj,false,true,1625.281322532134,0.0,0.0,0.0,1257.726704335654
0xb2a30168664e7a2c45f7bcf715d822591612c35d,c1rrz3,false,true,114.5497008389947,0.0,0.0,0.0,0.0
0x0863e6edc0a540021a7151c6aa9e500648a3411a,yjn9y0,false,true,26.36581681318349,0.0,0.0,0.0,0.0
0xadf1bcd5b2848bd9514d9a75e5770aa8ffbddc78,tpndwe,false,true,74.82550326477111,0.0,0.0,0.0,0.0
0xde7c2a2d47fb076096d4bfa0532fd323e07c2cf6,7rxqge,false,true,252.82901483547457,29.169998807927563,0.0,0.0,0.0
0xb95afb361f17f034fb52d30eb3a8ef5801a34107,bkj7e5,false,true,953.6114392236539,0.0,0.0,0.0,0.0
0x6789a39d42f1a4b55e17a7afd2cba3f4799b7b7b,6fkj28,false,true,1281.9964389017725,0.0,0.0,0.0,0.0
0xa851bd847e06e32f4bb6a9b29a7df48d764e4f88,j7oumz,false,true,0.7174585813091268,0.0,0.0,0.0,0.0
0x6e7647eef7ecf4368e51027de4c2d92cd82a5326,vzqu76,false,true,139428.5235476855,30557.243430097074,0.0,0.0,0.0
0xd802ffa78bb8e16ac214a1ac01a96108c10ddddd,73yd8m,false,true,2421.678196946646,0.0,0.0,0.0,0.0
0x10447f93ce6990d5c0192fa79ad6cb4187b8bf22,wstbeq,false,true,8.024776666666666,0.0,0.0,0.0,0.0
0xc6a0988fe279b0de3c66a26e892f5817af8bc5d3,rrkimq,false,true,55.697139684714884,0.0,0.0,0.0,0.0
0xa226c4a3ae1125e877428828cdd3f4d729b26d23,3zwzwb,false,true,69.69525586436028,0.0,0.0,0.0,0.0
0x3279ed4b2907483d23f5587f3f721a15ce28a4e6,fnoi2o,false,true,944.105726242843,0.0,0.0,0.0,0.0
0x9445eaeb3ae7569b3cf66c72aef4b0403b776079,xxgvbl,false,true,35975.30982791728,0.0,0.0,0.0,0.0
0x0f435415d5cd1f0a6eb4926e633bce18e1a271af,92ifgv,false,true,107.1697237971707,0.0,0.0,0.0,0.0
0x3fed290e31c4715db3bd128c26cc3f6efc869c1d,48xp9p,false,true,176.1027212597442,0.0,0.0,0.0,0.0
0xa9aabf5b7b764908447bfc5acd42200220f160a0,bws62f,false,true,0.39611801114352835,0.0,0.0,0.0,0.0
0x8c2f9e6686c6245c80ca948fd196226b900db99e,92whdm,false,true,244.9091048249801,0.0,0.0,0.0,0.0
0x9928690fd7e0bc54f4a06587cc44e0e4580d9820,yhrttf,false,true,567.0666779129731,0.0,0.0,0.0,0.0
0xda5f9c743e57368be0e9b0065f3b0288b1426f74,8asjnq,false,true,32817.43597515964,0.0,0.0,0.0,0.0
0xce836f1ace8ddab50b7cdcbd1f119429b55c59a4,d1cd7p,false,true,331.1768954285658,0.0,0.0,0.0,0.0
0x90c1049d2f0098de91ba47a56dc0fc77077c32a2,8p11ex,false,true,29.91623869042689,0.0,0.0,0.0,0.0
0xfc0ec900b29ecbef90265d4ada149a2f1cbdca6f,kkfnbm,false,true,3.8827997013604105,0.0,0.0,0.0,0.0
0x19626a0c308e718a89e89d14a1be509f7575baff,aw5iy7,false,true,85.23120034162466,0.0,0.0,0.0,83.234709199844
0xe0b6b91469a7fa6b4007c1df4b1fdae25c4118d3,au3bcl,false,true,1133.3551519751686,0.0,0.0,0.0,0.0
0x6f6cbdfb069f68c478f8896b1c7236341067c77f,4jfuhs,false,true,1581.0541621000768,0.0,0.0,0.0,0.0
0x396e5c96d940f9dc9cc820e2e3a8515a448b5c21,l0vlvc,false,true,58.6464248204921,0.0,0.0,0.0,0.0
0xe96448d25671f4a72a980507c7bff469ecda5706,6rqdfq,false,true,153.67806171225672,0.0,0.0,0.0,0.0
0x05f2a82ed3dfd7ee72b6e3cbbf611194e22c42b8,izl11f,false,true,61.31888112959766,19.57594588812,0.0,0.0,0.0
0x1f1f4f8266c6ab0499408a063a8e6e2af44cd2b6,46g90p,false,true,3.1670580803840003,0.0,0.0,0.0,0.0
0xf3289354e776a4cf759f266ad83ea168e9d46267,fr8jg9,false,true,0.9046055735232981,0.0,0.0,0.0,0.0
0xe4f1ec43e94d24ba1fbfe0aec96a47a394be79a7,s7adxt,false,true,10.618355157611617,0.0,0.0,0.0,0.0
0x551f04150ebc64f476675b4bd204c18dbdee6a6f,ed8cq5,false,true,135.63898790113765,0.0,0.0,0.0,0.0
0x6cab60cd9a02d9ed9398e6b9389a1e4ba7266006,jfeg6e,false,true,1504.4311488231833,24.724680157140345,0.0,0.0,1219.240275330969
0xd1b69961df7b513194ba0180fd6a664ed07e4743,5wisz7,false,true,116.73947318054083,0.0,0.0,0.0,0.0
0xcf42d79d32eb39ebaf77347cceea172366bb614a,dwfjuv,false,true,123.18599335365333,0.0,0.0,0.0,0.0
0xa8a365ad38bcbacd2aa136acdd0331face86b785,1ml8z6,false,true,25.03101931434,0.0,0.0,0.0,0.0
0x6fb52e72609f7b8fcb4228b0633c273d22b2254c,uxwsis,false,true,59.388512778415745,0.0,0.0,0.0,0.0
0x6511968a962e402ec331dc68f3d833d2ed21da01,jert9i,false,true,16486.93803379631,6.914354335059786,0.0,0.0,11524.202110623182
0x4fe8f592ac48aed0c019cff70f8042a0d61d47f6,fywe28,false,true,5127.28482981728,0.0,0.0,0.0,0.0
0xc2f190a1b117491ef1ce5dafa041b8347ef63859,qx6o41,false,true,43.75692350708204,0.0,0.0,0.0,0.0
0xcb416ee0d4ff14680d6ad3d8bb19cc28219034ba,5o4lq1,false,true,43.52114428902867,1.0994827837425,0.0,0.0,0.0
0x259685a944ed816c4b89e73b8c63e1215681ecbd,9eb3dh,false,true,553.0261042430267,0.0,0.0,0.0,0.0
0xc66528228b5c71c83dce47ab8fc714113a466ba5,l26wwe,false,true,13.446064135356378,0.0,0.0,0.0,0.0
0x0a9aa45a800b806dae3512810758e45e476f6d9f,gypzb6,false,true,77.55755146831248,0.0,0.0,0.0,0.0
0xbf0ccb93ac6c0c1f640b08c87e859dd0c9a4a4cc,2df0xq,false,true,30.17175063417775,0.0,0.0,0.0,0.0
0x0bf341079ff8bf2529594061d306d046fe7f1dee,e6djas,false,true,2.8802141027041803,0.0,0.0,0.0,0.0
0xc505bbd8589cc0bc48d0c93c9355cda5ad8f2871,tvpr1o,false,true,0.03281637586731669,0.0,0.0,0.0,0.0
0x1347cf12edb88d487561ef0ba522bfb9ec98212a,xkoyxw,false,true,7.830201166469207,0.0,0.0,0.0,0.0
0x1b9416360e4f4ff6483d7271c5a86b855eec8f10,ai93lx,false,true,0.54600988,0.0,0.0,0.0,0.0
0x83375bb51beb330f6115c98595d82ce8d610ba59,fuhnx9,false,true,71.9851016046033,0.0,0.0,0.0,0.0
0xe47fdd25f163ef6cd268e9b74ee05b418c0308ab,ue57vk,true,true,2.3432653840849826,0.021015088122340268,0.0,0.0,0.0
0xc1120d713b05a3f82a4a7776e0feb2499f706957,aobm7d,false,true,144.37801332851603,0.0,0.0,0.0,0.0
0x6264359d9c770300a5f3aa9788543b5b30a56c16,agugg4,false,true,172.26317858999687,0.0,0.0,0.0,0.0
0x437da408cc56394f43830a2e8b0a5355627d5a99,8xflxa,false,true,113.50694876192435,0.0,0.0,0.0,0.0
0xd9f5c987dfdf43c14d3db664341fc2d204258c26,5iawcx,false,true,54.018381493735404,0.0,0.0,0.0,0.0
0xc01b0295c9e91ec0ad263d6e9fc2568fcd36e6da,zd8yft,false,true,92.33453913422784,0.0,0.0,0.0,0.0
0xa699a14db30aabcfd1578335571f6eeed394608c,p9i6jx,false,true,735.1545413880656,0.0,0.0,0.0,0.0
0xc9c0b51e09ee0c5c7a04de9ecb6ff737ca4ed450,xnali6,false,true,782.1996077195575,0.0,0.0,0.0,0.0
0xc3cb98de8165ffc384dff3726461e5f474edd952,e3rhhn,false,true,931.7827848472069,0.0,0.0,0.0,0.0
0x8131d1c1cdbbe8364e14b071a520b4978c5eba3f,xxb5e2,false,true,53.02270756003059,0.0,0.0,0.0,0.0
0xf763aa8cb54a56404317e0a24745445cd9fb6759,r1e51d,false,true,19.875842018448676,0.0,0.0,0.0,0.0
0xd1cd77c6974227ea991683f99e83e5f079b51f74,ud31j6,false,true,10.617380817810037,0.0,0.0,0.0,0.0
0x9e07762b917a29a2f674950fe66722f053f081f9,4xn62x,false,true,9.066802965538516,0.0,0.0,0.0,0.0
0xe60dd5182c8221f9d19edb2a3e6f1eb36c8bf95d,bwet9p,false,true,1194.09353013064,0.0,0.0,0.0,0.0
0x833e5b28b06e11507643da0533927f738b0a1d10,witllu,false,true,747.81727543062,0.0,0.0,0.0,0.0
0x2b0fcc08a9ceb8ccab6fa0b3cc32676b06c69d5c,nl3ygo,false,true,5.497534010026969,0.0,0.0,0.0,0.0
0x56c1589b0b6899b9d6e9334e98c9d16d8082cd91,5x92zw,false,true,3324.303013726997,89.31767919499705,0.0,0.0,0.0
0x86c75670bca150522a823214d9316d018da4bcca,46un6x,false,true,53.94901629198001,0.0,0.0,0.0,0.0
0x5da0709d08b75e8d4ad35ecaaa39b5eefcca6bce,,false,false,142.67470623574326,0.0,0.0,0.0,0.0
0x667739f2c4858e6b099e0d9e138444b71342a813,ov94pk,false,true,107688.79762391944,0.0,0.0,0.0,0.0
